#No.: ETA value [eV], r0, sigma
No.2672: 99999.999, 3.100000000000001, 9.600000000000007
No.2673: 0.511004, 3.200000000000001, 9.600000000000007
No.2674: 0.417444, 3.300000000000001, 9.600000000000007
No.2675: 0.375641, 3.4000000000000012, 9.600000000000007
No.2676: 0.352322, 3.5000000000000013, 9.600000000000007
No.2677: 0.341046, 3.6000000000000014, 9.600000000000007
No.2678: 0.336254, 3.7000000000000015, 9.600000000000007
No.2679: 0.330876, 3.8000000000000016, 9.600000000000007
No.2680: 0.330876, 3.9000000000000017, 9.600000000000007
No.2681: 0.307894, 4.000000000000002, 9.600000000000007
No.2682: 0.292655, 4.100000000000001, 9.600000000000007
No.2683: 0.275694, 4.200000000000002, 9.600000000000007
No.2684: 0.25868, 4.3000000000000025, 9.600000000000007
No.2685: 0.242888, 4.400000000000002, 9.600000000000007
No.2686: 0.231339, 4.500000000000002, 9.600000000000007
No.2687: 0.234434, 4.600000000000002, 9.600000000000007
No.2688: 0.239144, 4.700000000000003, 9.600000000000007
No.2689: 0.246525, 4.8000000000000025, 9.600000000000007
No.2690: 0.252382, 4.900000000000002, 9.600000000000007
No.2691: 0.233898, 5.000000000000003, 9.600000000000007
No.2692: 0.218643, 5.100000000000003, 9.600000000000007
No.2693: 0.205268, 5.200000000000003, 9.600000000000007
No.2694: 0.19348, 5.3000000000000025, 9.600000000000007
No.2695: 0.182967, 5.400000000000003, 9.600000000000007
No.2696: 0.174563, 5.5000000000000036, 9.600000000000007
No.2697: 0.171398, 5.600000000000003, 9.600000000000007
No.2698: 0.171405, 5.700000000000003, 9.600000000000007
No.2699: 0.172702, 5.800000000000003, 9.600000000000007
No.2700: 0.17651, 5.900000000000004, 9.600000000000007
No.2701: 0.181628, 6.0000000000000036, 9.600000000000007
No.2702: 0.188302, 6.100000000000003, 9.600000000000007
No.2703: 0.19674, 6.200000000000004, 9.600000000000007
No.2704: 0.206428, 6.300000000000004, 9.600000000000007
No.2705: 0.21713, 6.400000000000004, 9.600000000000007
No.2706: 0.228705, 6.5000000000000036, 9.600000000000007
No.2707: 0.241301, 6.600000000000004, 9.600000000000007
No.2708: 0.254676, 6.700000000000005, 9.600000000000007
No.2709: 0.269135, 6.800000000000004, 9.600000000000007
No.2710: 0.284732, 6.900000000000004, 9.600000000000007
No.2711: 0.300655, 7.000000000000004, 9.600000000000007
No.2712: 0.312882, 7.100000000000005, 9.600000000000007
No.2713: 0.322786, 7.200000000000005, 9.600000000000007
No.2714: 0.329259, 7.300000000000004, 9.600000000000007
No.2715: 0.32619, 7.400000000000005, 9.600000000000007
No.2716: 0.327691, 7.500000000000005, 9.600000000000007
No.2717: 0.333804, 7.600000000000005, 9.600000000000007
No.2718: 0.346575, 7.700000000000005, 9.600000000000007
No.2719: 0.359667, 7.800000000000005, 9.600000000000007
No.2720: 0.372984, 7.900000000000006, 9.600000000000007
No.2721: 0.362225, 8.000000000000005, 9.600000000000007
No.2722: 0.384136, 8.100000000000005, 9.600000000000007
No.2723: 0.44758, 8.200000000000006, 9.600000000000007
No.2724: 99999.999, 8.300000000000006, 9.600000000000007
No.2725: 99999.999, 8.400000000000006, 9.600000000000007
No.2726: 99999.999, 8.500000000000005, 9.600000000000007
No.2727: 99999.999, 8.600000000000005, 9.600000000000007
No.2728: 99999.999, 8.700000000000006, 9.600000000000007
No.2729: 99999.999, 8.800000000000006, 9.600000000000007
No.2730: 99999.999, 8.900000000000006, 9.600000000000007

No.2731: 99999.999, 2.0, 9.800000000000008
No.2732: 99999.999, 2.1, 9.800000000000008
No.2733: 99999.999, 2.2, 9.800000000000008
No.2734: 1.754878, 2.3000000000000003, 9.800000000000008
No.2735: 1.754878, 2.4000000000000004, 9.800000000000008
No.2736: 1.754878, 2.5000000000000004, 9.800000000000008
No.2737: 1.754878, 2.6000000000000005, 9.800000000000008
No.2738: 1.754878, 2.7000000000000006, 9.800000000000008
No.2739: 1.754878, 2.8000000000000007, 9.800000000000008
No.2740: 1.754878, 2.900000000000001, 9.800000000000008
No.2741: 1.754878, 3.000000000000001, 9.800000000000008
No.2742: 1.754878, 3.100000000000001, 9.800000000000008
No.2743: 0.526235, 3.200000000000001, 9.800000000000008
No.2744: 0.427098, 3.300000000000001, 9.800000000000008
No.2745: 0.380609, 3.4000000000000012, 9.800000000000008
No.2746: 0.354474, 3.5000000000000013, 9.800000000000008
No.2747: 0.341299, 3.6000000000000014, 9.800000000000008
No.2748: 0.335386, 3.7000000000000015, 9.800000000000008
No.2749: 0.330103, 3.8000000000000016, 9.800000000000008
No.2750: 0.320824, 3.9000000000000017, 9.800000000000008
No.2751: 0.307819, 4.000000000000002, 9.800000000000008
No.2752: 0.307819, 4.100000000000001, 9.800000000000008
No.2753: 0.276185, 4.200000000000002, 9.800000000000008
No.2754: 0.25918, 4.3000000000000025, 9.800000000000008
No.2755: 0.24316, 4.400000000000002, 9.800000000000008
No.2756: 0.233693, 4.500000000000002, 9.800000000000008
No.2757: 0.236409, 4.600000000000002, 9.800000000000008
No.2758: 0.240452, 4.700000000000003, 9.800000000000008
No.2759: 0.247142, 4.8000000000000025, 9.800000000000008
No.2760: 0.254136, 4.900000000000002, 9.800000000000008
No.2761: 0.236434, 5.000000000000003, 9.800000000000008
No.2762: 0.221655, 5.100000000000003, 9.800000000000008
No.2763: 0.208523, 5.200000000000003, 9.800000000000008
No.2764: 0.196693, 5.3000000000000025, 9.800000000000008
No.2765: 0.185935, 5.400000000000003, 9.800000000000008
No.2766: 0.177026, 5.5000000000000036, 9.800000000000008
No.2767: 0.173104, 5.600000000000003, 9.800000000000008
No.2768: 0.172621, 5.700000000000003, 9.800000000000008
No.2769: 0.173571, 5.800000000000003, 9.800000000000008
No.2770: 0.177284, 5.900000000000004, 9.800000000000008
No.2771: 0.182197, 6.0000000000000036, 9.800000000000008
No.2772: 0.188817, 6.100000000000003, 9.800000000000008
No.2773: 0.197152, 6.200000000000004, 9.800000000000008
No.2774: 0.20692, 6.300000000000004, 9.800000000000008
No.2775: 0.217618, 6.400000000000004, 9.800000000000008
No.2776: 0.229372, 6.5000000000000036, 9.800000000000008
No.2777: 0.242139, 6.600000000000004, 9.800000000000008
No.2778: 0.255816, 6.700000000000005, 9.800000000000008
No.2779: 0.27061, 6.800000000000004, 9.800000000000008
No.2780: 0.286671, 6.900000000000004, 9.800000000000008
No.2781: 0.302751, 7.000000000000004, 9.800000000000008
No.2782: 0.31483, 7.100000000000005, 9.800000000000008
No.2783: 0.325117, 7.200000000000005, 9.800000000000008
No.2784: 0.329885, 7.300000000000004, 9.800000000000008
No.2785: 0.327054, 7.400000000000005, 9.800000000000008
No.2786: 0.329684, 7.500000000000005, 9.800000000000008
No.2787: 0.336966, 7.600000000000005, 9.800000000000008
No.2788: 0.349998, 7.700000000000005, 9.800000000000008
No.2789: 0.36311, 7.800000000000005, 9.800000000000008
No.2790: 0.376359, 7.900000000000006, 9.800000000000008
No.2791: 0.362714, 8.000000000000005, 9.800000000000008
No.2792: 0.395764, 8.100000000000005, 9.800000000000008
No.2793: 0.466255, 8.200000000000006, 9.800000000000008
No.2794: 99999.999, 8.300000000000006, 9.800000000000008
No.2795: 99999.999, 8.400000000000006, 9.800000000000008
No.2796: 99999.999, 8.500000000000005, 9.800000000000008
No.2797: 99999.999, 8.600000000000005, 9.800000000000008
No.2798: 99999.999, 8.700000000000006, 9.800000000000008
No.2799: 99999.999, 8.800000000000006, 9.800000000000008
No.2800: 99999.999, 8.900000000000006, 9.800000000000008

No.2801: 99999.999, 2.0, 10.000000000000007
No.2802: 99999.999, 2.1, 10.000000000000007
No.2803: 99999.999, 2.2, 10.000000000000007
No.2804: 99999.999, 2.3000000000000003, 10.000000000000007
No.2805: 99999.999, 2.4000000000000004, 10.000000000000007
No.2806: 99999.999, 2.5000000000000004, 10.000000000000007
No.2807: 99999.999, 2.6000000000000005, 10.000000000000007
No.2808: 99999.999, 2.7000000000000006, 10.000000000000007
No.2809: 99999.999, 2.8000000000000007, 10.000000000000007
No.2810: 99999.999, 2.900000000000001, 10.000000000000007
No.2811: 99999.999, 3.000000000000001, 10.000000000000007
No.2812: 0.656595, 3.100000000000001, 10.000000000000007
No.2813: 0.542007, 3.200000000000001, 10.000000000000007
No.2814: 0.437966, 3.300000000000001, 10.000000000000007
No.2815: 0.437966, 3.4000000000000012, 10.000000000000007
No.2816: 0.437966, 3.5000000000000013, 10.000000000000007
No.2817: 0.341934, 3.6000000000000014, 10.000000000000007
No.2818: 0.334748, 3.7000000000000015, 10.000000000000007
No.2819: 0.334748, 3.8000000000000016, 10.000000000000007
No.2820: 0.334748, 3.9000000000000017, 10.000000000000007
No.2821: 0.334748, 4.000000000000002, 10.000000000000007
No.2822: 0.293163, 4.100000000000001, 10.000000000000007
No.2823: 0.276789, 4.200000000000002, 10.000000000000007
No.2824: 0.259809, 4.3000000000000025, 10.000000000000007
No.2825: 0.243624, 4.400000000000002, 10.000000000000007
No.2826: 0.236327, 4.500000000000002, 10.000000000000007
No.2827: 0.238695, 4.600000000000002, 10.000000000000007
No.2828: 0.242114, 4.700000000000003, 10.000000000000007
No.2829: 0.248013, 4.8000000000000025, 10.000000000000007
No.2830: 0.255717, 4.900000000000002, 10.000000000000007
No.2831: 0.238757, 5.000000000000003, 10.000000000000007
No.2832: 0.22463, 5.100000000000003, 10.000000000000007
No.2833: 0.211839, 5.200000000000003, 10.000000000000007
No.2834: 0.200106, 5.3000000000000025, 10.000000000000007
No.2835: 0.189183, 5.400000000000003, 10.000000000000007
No.2836: 0.179833, 5.5000000000000036, 10.000000000000007
No.2837: 0.174973, 5.600000000000003, 10.000000000000007
No.2838: 0.173953, 5.700000000000003, 10.000000000000007
No.2839: 0.174519, 5.800000000000003, 10.000000000000007
No.2840: 0.178185, 5.900000000000004, 10.000000000000007
No.2841: 0.182845, 6.0000000000000036, 10.000000000000007
No.2842: 0.189302, 6.100000000000003, 10.000000000000007
No.2843: 0.197557, 6.200000000000004, 10.000000000000007
No.2844: 0.207268, 6.300000000000004, 10.000000000000007
No.2845: 0.217998, 6.400000000000004, 10.000000000000007
No.2846: 0.22985, 6.5000000000000036, 10.000000000000007
No.2847: 0.242826, 6.600000000000004, 10.000000000000007
No.2848: 0.2567, 6.700000000000005, 10.000000000000007
No.2849: 0.271966, 6.800000000000004, 10.000000000000007
No.2850: 0.28842, 6.900000000000004, 10.000000000000007
No.2851: 0.304505, 7.000000000000004, 10.000000000000007
No.2852: 0.316771, 7.100000000000005, 10.000000000000007
No.2853: 0.327156, 7.200000000000005, 10.000000000000007
No.2854: 0.330689, 7.300000000000004, 10.000000000000007
No.2855: 0.327915, 7.400000000000005, 10.000000000000007
No.2856: 0.331515, 7.500000000000005, 10.000000000000007
No.2857: 0.340078, 7.600000000000005, 10.000000000000007
No.2858: 0.353319, 7.700000000000005, 10.000000000000007
No.2859: 0.36648, 7.800000000000005, 10.000000000000007
No.2860: 0.3797, 7.900000000000006, 10.000000000000007
No.2861: 0.365965, 8.000000000000005, 10.000000000000007
No.2862: 0.407738, 8.100000000000005, 10.000000000000007
No.2863: 0.483653, 8.200000000000006, 10.000000000000007
No.2864: 99999.999, 8.300000000000006, 10.000000000000007
No.2865: 99999.999, 8.400000000000006, 10.000000000000007
No.2866: 99999.999, 8.500000000000005, 10.000000000000007
No.2867: 99999.999, 8.600000000000005, 10.000000000000007
No.2868: 99999.999, 8.700000000000006, 10.000000000000007
No.2869: 99999.999, 8.800000000000006, 10.000000000000007
No.2870: 99999.999, 8.900000000000006, 10.000000000000007

No.2871: 99999.999, 2.0, 10.200000000000006
No.2872: 99999.999, 2.1, 10.200000000000006
No.2873: 99999.999, 2.2, 10.200000000000006
No.2874: 99999.999, 2.3000000000000003, 10.200000000000006
No.2875: 99999.999, 2.4000000000000004, 10.200000000000006
No.2876: 99999.999, 2.5000000000000004, 10.200000000000006
No.2877: 1.607494, 2.6000000000000005, 10.200000000000006
No.2878: 1.607494, 2.7000000000000006, 10.200000000000006
No.2879: 1.607494, 2.8000000000000007, 10.200000000000006
No.2880: 1.607494, 2.900000000000001, 10.200000000000006
No.2881: 1.607494, 3.000000000000001, 10.200000000000006
No.2882: 1.607494, 3.100000000000001, 10.200000000000006
No.2883: 1.607494, 3.200000000000001, 10.200000000000006
No.2884: 0.44974, 3.300000000000001, 10.200000000000006
No.2885: 0.44974, 3.4000000000000012, 10.200000000000006
No.2886: 0.44974, 3.5000000000000013, 10.200000000000006
No.2887: 0.343281, 3.6000000000000014, 10.200000000000006
No.2888: 0.334492, 3.7000000000000015, 10.200000000000006
No.2889: 0.328943, 3.8000000000000016, 10.200000000000006
No.2890: 0.319861, 3.9000000000000017, 10.200000000000006
No.2891: 0.307366, 4.000000000000002, 10.200000000000006
No.2892: 0.293324, 4.100000000000001, 10.200000000000006
No.2893: 0.277415, 4.200000000000002, 10.200000000000006
No.2894: 0.260499, 4.3000000000000025, 10.200000000000006
No.2895: 0.24415, 4.400000000000002, 10.200000000000006
No.2896: 0.23924, 4.500000000000002, 10.200000000000006
No.2897: 0.241216, 4.600000000000002, 10.200000000000006
No.2898: 0.244116, 4.700000000000003, 10.200000000000006
No.2899: 0.249155, 4.8000000000000025, 10.200000000000006
No.2900: 0.256297, 4.900000000000002, 10.200000000000006
No.2901: 0.240999, 5.000000000000003, 10.200000000000006
No.2902: 0.227538, 5.100000000000003, 10.200000000000006
No.2903: 0.215191, 5.200000000000003, 10.200000000000006
No.2904: 0.203585, 5.3000000000000025, 10.200000000000006
No.2905: 0.19253, 5.400000000000003, 10.200000000000006
No.2906: 0.182905, 5.5000000000000036, 10.200000000000006
No.2907: 0.177055, 5.600000000000003, 10.200000000000006
No.2908: 0.175453, 5.700000000000003, 10.200000000000006
No.2909: 0.175786, 5.800000000000003, 10.200000000000006
No.2910: 0.179114, 5.900000000000004, 10.200000000000006
No.2911: 0.183539, 6.0000000000000036, 10.200000000000006
No.2912: 0.18985, 6.100000000000003, 10.200000000000006
No.2913: 0.198015, 6.200000000000004, 10.200000000000006
No.2914: 0.207644, 6.300000000000004, 10.200000000000006
No.2915: 0.218309, 6.400000000000004, 10.200000000000006
No.2916: 0.230196, 6.5000000000000036, 10.200000000000006
No.2917: 0.243284, 6.600000000000004, 10.200000000000006
No.2918: 0.257467, 6.700000000000005, 10.200000000000006
No.2919: 0.273087, 6.800000000000004, 10.200000000000006
No.2920: 0.289922, 6.900000000000004, 10.200000000000006
No.2921: 0.306048, 7.000000000000004, 10.200000000000006
No.2922: 0.318453, 7.100000000000005, 10.200000000000006
No.2923: 0.329004, 7.200000000000005, 10.200000000000006
No.2924: 0.331661, 7.300000000000004, 10.200000000000006
No.2925: 0.329026, 7.400000000000005, 10.200000000000006
No.2926: 0.33359, 7.500000000000005, 10.200000000000006
No.2927: 0.34312, 7.600000000000005, 10.200000000000006
No.2928: 0.356326, 7.700000000000005, 10.200000000000006
No.2929: 0.369631, 7.800000000000005, 10.200000000000006
No.2930: 0.382049, 7.900000000000006, 10.200000000000006
No.2931: 0.370737, 8.000000000000005, 10.200000000000006
No.2932: 0.419915, 8.100000000000005, 10.200000000000006
No.2933: 0.499712, 8.200000000000006, 10.200000000000006
No.2934: 99999.999, 8.300000000000006, 10.200000000000006
No.2935: 99999.999, 8.400000000000006, 10.200000000000006
No.2936: 99999.999, 8.500000000000005, 10.200000000000006
No.2937: 99999.999, 8.600000000000005, 10.200000000000006
No.2938: 99999.999, 8.700000000000006, 10.200000000000006
No.2939: 99999.999, 8.800000000000006, 10.200000000000006
No.2940: 99999.999, 8.900000000000006, 10.200000000000006

No.2941: 99999.999, 2.0, 10.400000000000007
No.2942: 99999.999, 2.1, 10.400000000000007
No.2943: 99999.999, 2.2, 10.400000000000007
No.2944: 99999.999, 2.3000000000000003, 10.400000000000007
No.2945: 99999.999, 2.4000000000000004, 10.400000000000007
No.2946: 99999.999, 2.5000000000000004, 10.400000000000007
No.2947: 99999.999, 2.6000000000000005, 10.400000000000007
No.2948: 99999.999, 2.7000000000000006, 10.400000000000007
No.2949: 99999.999, 2.8000000000000007, 10.400000000000007
No.2950: 99999.999, 2.900000000000001, 10.400000000000007
No.2951: 99999.999, 3.000000000000001, 10.400000000000007
No.2952: 99999.999, 3.100000000000001, 10.400000000000007
No.2953: 99999.999, 3.200000000000001, 10.400000000000007
No.2954: 99999.999, 3.300000000000001, 10.400000000000007
No.2955: 0.400169, 3.4000000000000012, 10.400000000000007
No.2956: 0.365209, 3.5000000000000013, 10.400000000000007
No.2957: 0.365209, 3.6000000000000014, 10.400000000000007
No.2958: 0.334522, 3.7000000000000015, 10.400000000000007
No.2959: 0.328477, 3.8000000000000016, 10.400000000000007
No.2960: 0.319362, 3.9000000000000017, 10.400000000000007
No.2961: 0.307016, 4.000000000000002, 10.400000000000007
No.2962: 0.29336, 4.100000000000001, 10.400000000000007
No.2963: 0.277978, 4.200000000000002, 10.400000000000007
No.2964: 0.261253, 4.3000000000000025, 10.400000000000007
No.2965: 0.244784, 4.400000000000002, 10.400000000000007
No.2966: 0.242377, 4.500000000000002, 10.400000000000007
No.2967: 0.244069, 4.600000000000002, 10.400000000000007
No.2968: 0.246358, 4.700000000000003, 10.400000000000007
No.2969: 0.25065, 4.8000000000000025, 10.400000000000007
No.2970: 0.25694, 4.900000000000002, 10.400000000000007
No.2971: 0.242994, 5.000000000000003, 10.400000000000007
No.2972: 0.230291, 5.100000000000003, 10.400000000000007
No.2973: 0.218485, 5.200000000000003, 10.400000000000007
No.2974: 0.207101, 5.3000000000000025, 10.400000000000007
No.2975: 0.196066, 5.400000000000003, 10.400000000000007
No.2976: 0.186143, 5.5000000000000036, 10.400000000000007
No.2977: 0.179479, 5.600000000000003, 10.400000000000007
No.2978: 0.177213, 5.700000000000003, 10.400000000000007
No.2979: 0.177273, 5.800000000000003, 10.400000000000007
No.2980: 0.180175, 5.900000000000004, 10.400000000000007
No.2981: 0.184298, 6.0000000000000036, 10.400000000000007
No.2982: 0.190412, 6.100000000000003, 10.400000000000007
No.2983: 0.198453, 6.200000000000004, 10.400000000000007
No.2984: 0.207923, 6.300000000000004, 10.400000000000007
No.2985: 0.218567, 6.400000000000004, 10.400000000000007
No.2986: 0.230493, 6.5000000000000036, 10.400000000000007
No.2987: 0.243706, 6.600000000000004, 10.400000000000007
No.2988: 0.258106, 6.700000000000005, 10.400000000000007
No.2989: 0.273975, 6.800000000000004, 10.400000000000007
No.2990: 0.291239, 6.900000000000004, 10.400000000000007
No.2991: 0.307439, 7.000000000000004, 10.400000000000007
No.2992: 0.319995, 7.100000000000005, 10.400000000000007
No.2993: 0.330767, 7.200000000000005, 10.400000000000007
No.2994: 0.332604, 7.300000000000004, 10.400000000000007
No.2995: 0.33059, 7.400000000000005, 10.400000000000007
No.2996: 0.33564, 7.500000000000005, 10.400000000000007
No.2997: 0.34592, 7.600000000000005, 10.400000000000007
No.2998: 0.359181, 7.700000000000005, 10.400000000000007
No.2999: 0.372628, 7.800000000000005, 10.400000000000007
No.3000: 0.376119, 7.900000000000006, 10.400000000000007
No.3001: 0.376247, 8.000000000000005, 10.400000000000007
No.3002: 0.431931, 8.100000000000005, 10.400000000000007
No.3003: 0.514157, 8.200000000000006, 10.400000000000007
No.3004: 99999.999, 8.300000000000006, 10.400000000000007
No.3005: 99999.999, 8.400000000000006, 10.400000000000007
No.3006: 99999.999, 8.500000000000005, 10.400000000000007
No.3007: 99999.999, 8.600000000000005, 10.400000000000007
No.3008: 99999.999, 8.700000000000006, 10.400000000000007
No.3009: 99999.999, 8.800000000000006, 10.400000000000007
No.3010: 99999.999, 8.900000000000006, 10.400000000000007

No.3011: 99999.999, 2.0, 10.600000000000009
No.3012: 99999.999, 2.1, 10.600000000000009
No.3013: 99999.999, 2.2, 10.600000000000009
No.3014: 99999.999, 2.3000000000000003, 10.600000000000009
No.3015: 99999.999, 2.4000000000000004, 10.600000000000009
No.3016: 99999.999, 2.5000000000000004, 10.600000000000009
No.3017: 99999.999, 2.6000000000000005, 10.600000000000009
No.3018: 99999.999, 2.7000000000000006, 10.600000000000009
No.3019: 99999.999, 2.8000000000000007, 10.600000000000009
No.3020: 99999.999, 2.900000000000001, 10.600000000000009
No.3021: 99999.999, 3.000000000000001, 10.600000000000009
No.3022: 99999.999, 3.100000000000001, 10.600000000000009
No.3023: 99999.999, 3.200000000000001, 10.600000000000009
No.3024: 99999.999, 3.300000000000001, 10.600000000000009
No.3025: 0.408202, 3.4000000000000012, 10.600000000000009
No.3026: 0.408202, 3.5000000000000013, 10.600000000000009
No.3027: 0.347533, 3.6000000000000014, 10.600000000000009
No.3028: 0.347533, 3.7000000000000015, 10.600000000000009
No.3029: 0.328139, 3.8000000000000016, 10.600000000000009
No.3030: 0.318979, 3.9000000000000017, 10.600000000000009
No.3031: 0.318979, 4.000000000000002, 10.600000000000009
No.3032: 0.318979, 4.100000000000001, 10.600000000000009
No.3033: 0.278447, 4.200000000000002, 10.600000000000009
No.3034: 0.262094, 4.3000000000000025, 10.600000000000009
No.3035: 0.245442, 4.400000000000002, 10.600000000000009
No.3036: 0.245869, 4.500000000000002, 10.600000000000009
No.3037: 0.247344, 4.600000000000002, 10.600000000000009
No.3038: 0.248926, 4.700000000000003, 10.600000000000009
No.3039: 0.252455, 4.8000000000000025, 10.600000000000009
No.3040: 0.257788, 4.900000000000002, 10.600000000000009
No.3041: 0.244734, 5.000000000000003, 10.600000000000009
No.3042: 0.232834, 5.100000000000003, 10.600000000000009
No.3043: 0.221725, 5.200000000000003, 10.600000000000009
No.3044: 0.210692, 5.3000000000000025, 10.600000000000009
No.3045: 0.199757, 5.400000000000003, 10.600000000000009
No.3046: 0.189612, 5.5000000000000036, 10.600000000000009
No.3047: 0.182191, 5.600000000000003, 10.600000000000009
No.3048: 0.17908, 5.700000000000003, 10.600000000000009
No.3049: 0.178889, 5.800000000000003, 10.600000000000009
No.3050: 0.181301, 5.900000000000004, 10.600000000000009
No.3051: 0.185147, 6.0000000000000036, 10.600000000000009
No.3052: 0.191079, 6.100000000000003, 10.600000000000009
No.3053: 0.198893, 6.200000000000004, 10.600000000000009
No.3054: 0.208198, 6.300000000000004, 10.600000000000009
No.3055: 0.218782, 6.400000000000004, 10.600000000000009
No.3056: 0.230652, 6.5000000000000036, 10.600000000000009
No.3057: 0.243942, 6.600000000000004, 10.600000000000009
No.3058: 0.258525, 6.700000000000005, 10.600000000000009
No.3059: 0.274708, 6.800000000000004, 10.600000000000009
No.3060: 0.292314, 6.900000000000004, 10.600000000000009
No.3061: 0.308492, 7.000000000000004, 10.600000000000009
No.3062: 0.321126, 7.100000000000005, 10.600000000000009
No.3063: 0.332392, 7.200000000000005, 10.600000000000009
No.3064: 0.333611, 7.300000000000004, 10.600000000000009
No.3065: 0.332296, 7.400000000000005, 10.600000000000009
No.3066: 0.337765, 7.500000000000005, 10.600000000000009
No.3067: 0.348574, 7.600000000000005, 10.600000000000009
No.3068: 0.361875, 7.700000000000005, 10.600000000000009
No.3069: 0.375408, 7.800000000000005, 10.600000000000009
No.3070: 0.373097, 7.900000000000006, 10.600000000000009
No.3071: 0.382107, 8.000000000000005, 10.600000000000009
No.3072: 0.442758, 8.100000000000005, 10.600000000000009
No.3073: 99999.999, 8.200000000000006, 10.600000000000009
No.3074: 99999.999, 8.300000000000006, 10.600000000000009
No.3075: 99999.999, 8.400000000000006, 10.600000000000009
No.3076: 99999.999, 8.500000000000005, 10.600000000000009
No.3077: 99999.999, 8.600000000000005, 10.600000000000009
No.3078: 99999.999, 8.700000000000006, 10.600000000000009
No.3079: 99999.999, 8.800000000000006, 10.600000000000009
No.3080: 99999.999, 8.900000000000006, 10.600000000000009

No.3081: 99999.999, 2.0, 10.800000000000008
No.3082: 99999.999, 2.1, 10.800000000000008
No.3083: 99999.999, 2.2, 10.800000000000008
No.3084: 99999.999, 2.3000000000000003, 10.800000000000008
No.3085: 99999.999, 2.4000000000000004, 10.800000000000008
No.3086: 99999.999, 2.5000000000000004, 10.800000000000008
No.3087: 99999.999, 2.6000000000000005, 10.800000000000008
No.3088: 99999.999, 2.7000000000000006, 10.800000000000008
No.3089: 99999.999, 2.8000000000000007, 10.800000000000008
No.3090: 99999.999, 2.900000000000001, 10.800000000000008
No.3091: 99999.999, 3.000000000000001, 10.800000000000008
No.3092: 99999.999, 3.100000000000001, 10.800000000000008
No.3093: 99999.999, 3.200000000000001, 10.800000000000008
No.3094: 99999.999, 3.300000000000001, 10.800000000000008
No.3095: 99999.999, 3.4000000000000012, 10.800000000000008
No.3096: 99999.999, 3.5000000000000013, 10.800000000000008
No.3097: 99999.999, 3.6000000000000014, 10.800000000000008
No.3098: 99999.999, 3.7000000000000015, 10.800000000000008
No.3099: 0.327306, 3.8000000000000016, 10.800000000000008
No.3100: 0.317923, 3.9000000000000017, 10.800000000000008
No.3101: 0.317923, 4.000000000000002, 10.800000000000008
No.3102: 0.317923, 4.100000000000001, 10.800000000000008
No.3103: 0.278787, 4.200000000000002, 10.800000000000008
No.3104: 0.263185, 4.3000000000000025, 10.800000000000008
No.3105: 0.246395, 4.400000000000002, 10.800000000000008
No.3106: 0.24957, 4.500000000000002, 10.800000000000008
No.3107: 0.250884, 4.600000000000002, 10.800000000000008
No.3108: 0.251958, 4.700000000000003, 10.800000000000008
No.3109: 0.254645, 4.8000000000000025, 10.800000000000008
No.3110: 0.258946, 4.900000000000002, 10.800000000000008
No.3111: 0.246104, 5.000000000000003, 10.800000000000008
No.3112: 0.23515, 5.100000000000003, 10.800000000000008
No.3113: 0.224788, 5.200000000000003, 10.800000000000008
No.3114: 0.214271, 5.3000000000000025, 10.800000000000008
No.3115: 0.203497, 5.400000000000003, 10.800000000000008
No.3116: 0.193214, 5.5000000000000036, 10.800000000000008
No.3117: 0.185176, 5.600000000000003, 10.800000000000008
No.3118: 0.181157, 5.700000000000003, 10.800000000000008
No.3119: 0.180669, 5.800000000000003, 10.800000000000008
No.3120: 0.182642, 5.900000000000004, 10.800000000000008
No.3121: 0.186131, 6.0000000000000036, 10.800000000000008
No.3122: 0.191774, 6.100000000000003, 10.800000000000008
No.3123: 0.19937, 6.200000000000004, 10.800000000000008
No.3124: 0.208435, 6.300000000000004, 10.800000000000008
No.3125: 0.218865, 6.400000000000004, 10.800000000000008
No.3126: 0.230722, 6.5000000000000036, 10.800000000000008
No.3127: 0.244038, 6.600000000000004, 10.800000000000008
No.3128: 0.258775, 6.700000000000005, 10.800000000000008
No.3129: 0.275184, 6.800000000000004, 10.800000000000008
No.3130: 0.293165, 6.900000000000004, 10.800000000000008
No.3131: 0.309217, 7.000000000000004, 10.800000000000008
No.3132: 0.322128, 7.100000000000005, 10.800000000000008
No.3133: 0.333764, 7.200000000000005, 10.800000000000008
No.3134: 0.334619, 7.300000000000004, 10.800000000000008
No.3135: 0.333935, 7.400000000000005, 10.800000000000008
No.3136: 0.339463, 7.500000000000005, 10.800000000000008
No.3137: 0.351072, 7.600000000000005, 10.800000000000008
No.3138: 0.364516, 7.700000000000005, 10.800000000000008
No.3139: 0.378064, 7.800000000000005, 10.800000000000008
No.3140: 0.371899, 7.900000000000006, 10.800000000000008
No.3141: 0.387756, 8.000000000000005, 10.800000000000008
No.3142: 0.45282, 8.100000000000005, 10.800000000000008
No.3143: 99999.999, 8.200000000000006, 10.800000000000008
No.3144: 99999.999, 8.300000000000006, 10.800000000000008
No.3145: 99999.999, 8.400000000000006, 10.800000000000008
No.3146: 99999.999, 8.500000000000005, 10.800000000000008
No.3147: 99999.999, 8.600000000000005, 10.800000000000008
No.3148: 99999.999, 8.700000000000006, 10.800000000000008
No.3149: 99999.999, 8.800000000000006, 10.800000000000008
No.3150: 99999.999, 8.900000000000006, 10.800000000000008

No.3151: 99999.999, 2.0, 11.000000000000007
